runtime_minutes,genres,average_ratings,number_of_votes,release_date,title,production_budget,domestic_gross,worldwide_gross,Total_gross,ROI,month,season,movie_rating,movie_length,genre_1,genre_combined,Budget_Category,Break_Even,Profit_Margin,quarter,year,peak_season
92,Thriller,3,162,2018-10-05,Venom,25000000,881745,881745,1763490,-92.94604,10,Fall,low,Medium,Thriller,Thriller,Medium,False,-13.176434229851035,2018Q4,2018,Non-Peak
130,Drama,7,156786,2013-05-10,Mud,10000000,21590086,31556959,53147045,431.47045,5,Spring,Average,Long,Drama,Drama,Low,True,0.8118427844859484,2013Q2,2013,Non-Peak
101,"Comedy,Fantasy,Thriller",6,13746,2013-04-05,The Brass Teapot,900000,6997,413733,420730,-53.25222222222222,4,Spring,Average,Medium,Comedy,Comedy & Fantasy,Low,False,-1.1391391153471346,2013Q2,2013,Non-Peak
100,"Drama,Horror",5,125424,1976-11-03,Carrie,30000000,35266619,82409520,117676139,292.2537966666667,11,Fall,Average,Medium,Drama,Drama & Horror,Medium,True,0.7450630157061833,1976Q4,1976,Peak
100,"Drama,Horror",5,125424,1976-11-03,Carrie,1800000,25878153,25878153,51756306,2775.3503333333333,11,Fall,Average,Medium,Drama,Drama & Horror,Low,True,0.9652216292252388,1976Q4,1976,Peak
100,"Drama,Horror",5,125424,2013-10-18,Carrie,30000000,35266619,82409520,117676139,292.2537966666667,10,Fall,Average,Medium,Drama,Drama & Horror,Medium,True,0.7450630157061833,2013Q4,2013,Non-Peak
100,"Drama,Horror",5,125424,2013-10-18,Carrie,1800000,25878153,25878153,51756306,2775.3503333333333,10,Fall,Average,Medium,Drama,Drama & Horror,Low,True,0.9652216292252388,2013Q4,2013,Non-Peak
103,"Documentary,Drama",7,19538,2012-05-18,Indie Game: The Movie,100000,0,0,0,-100.0,5,Spring,Average,Medium,Documentary,Documentary & Drama,Low,False,-inf,2012Q2,2012,Non-Peak
84,Horror,4,1123,2015-10-16,The Wicked Within,1200000,0,0,0,-100.0,10,Fall,low,Medium,Horror,Horror,Low,False,-inf,2015Q4,2015,Non-Peak
89,"Drama,Romance",6,1232,2012-01-07,Morgan,8000000,3915251,7298786,11214037,40.175462499999995,1,Winter,Average,Medium,Drama,Drama & Romance,Low,True,0.2866083819769812,2012Q1,2012,Non-Peak
89,"Drama,Romance",6,1232,2016-09-02,Morgan,8000000,3915251,7298786,11214037,40.175462499999995,9,Fall,Average,Medium,Drama,Drama & Romance,Low,True,0.2866083819769812,2016Q3,2016,Non-Peak
68,"Drama,Family",7,57,2014-07-11,Begin Again,8000000,16170632,68838736,85009368,962.6170999999999,7,Summer,Average,Medium,Drama,Drama & Family,Low,True,0.9058927246700622,2014Q3,2014,Peak
91,"Horror,Mystery,Thriller",4,5156,2015-03-26,Exeter,25000,0,489792,489792,1859.1680000000001,3,Spring,low,Medium,Horror,Horror & Mystery,Low,True,0.9489579249967333,2015Q1,2015,Non-Peak
100,"Action,Thriller",4,1337,2014-03-12,Red Sky,25000000,0,91116,91116,-99.635536,3,Spring,low,Medium,Action,Action & Thriller,Medium,False,-273.3755213134905,2014Q1,2014,Non-Peak
81,Comedy,4,729,2015-05-22,Drunk Wedding,600000,3301,3301,6602,-98.89966666666666,5,Spring,low,Medium,Comedy,Comedy,Low,False,-89.88155104513784,2015Q2,2015,Non-Peak
120,"Drama,Romance",6,26618,2013-10-06,The Immigrant,16000000,2013456,7585011,9598467,-40.00958125,10,Fall,Average,Medium,Drama,Drama & Romance,Low,False,-0.6669328550069505,2013Q4,2013,Non-Peak
146,"Action,Adventure,Sci-Fi",7,575455,2013-11-22,The Hunger Games: Catching Fire,130000000,424668047,864868047,1289536094,891.9508415384616,11,Fall,Average,Long,Action,Action & Adventure,High,True,0.8991885526858312,2013Q4,2013,Peak
123,"Action,Adventure,Sci-Fi",6,379050,2014-11-21,The Hunger Games: Mockingjay - Part 1,125000000,337135885,766575131,1103711016,782.9688128,11,Fall,Average,Long,Action,Action & Adventure,High,True,0.8867457167791827,2014Q4,2014,Peak
137,"Action,Adventure,Sci-Fi",6,252384,2015-11-18,The Hunger Games: Mockingjay - Part 2,160000000,281723902,648986787,930710689,481.694180625,11,Fall,Average,Long,Action,Action & Adventure,High,True,0.8280883609793805,2015Q4,2015,Peak
96,"Comedy,Romance",4,300,2013-10-19,Screwed,12000000,6982680,6982680,13965360,16.378,10,Fall,low,Medium,Comedy,Comedy & Romance,Low,True,0.1407310660090395,2013Q4,2013,Non-Peak
94,"Comedy,Romance",5,100520,2014-07-18,Sex Tape,40000000,38543473,126069509,164612982,311.53245499999997,7,Summer,Average,Medium,Comedy,Comedy & Romance,Medium,True,0.757005799214548,2014Q3,2014,Peak
90,"Drama,Horror,Mystery",3,361,2013-03-01,Roadside,500000,0,0,0,-100.0,3,Spring,low,Medium,Drama,Drama & Horror,Low,False,-inf,2013Q1,2013,Non-Peak
138,"Action,Adventure,Drama",5,229326,2013-09-09,Noah,130000000,101200044,352831065,454031109,249.25469923076923,9,Fall,Average,Long,Action,Action & Adventure,High,True,0.7136760071654032,2013Q3,2013,Non-Peak
138,"Action,Adventure,Drama",5,229326,2014-03-28,Noah,130000000,101200044,352831065,454031109,249.25469923076923,3,Spring,Average,Long,Action,Action & Adventure,High,True,0.7136760071654032,2014Q1,2014,Non-Peak
138,"Action,Adventure,Drama",5,229326,2014-03-25,Noah,130000000,101200044,352831065,454031109,249.25469923076923,3,Spring,Average,Long,Action,Action & Adventure,High,True,0.7136760071654032,2014Q1,2014,Non-Peak
112,"Action,Thriller",6,57793,2017-09-15,American Assassin,63000000,36249674,68310140,104559814,65.96795873015873,9,Fall,Average,Medium,Action,Action & Thriller,Medium,True,0.397474062071304,2017Q3,2017,Non-Peak
109,"Drama,Mystery,Thriller",4,50,2017-06-30,The House,40000000,25584504,31192425,56776929,41.9423225,6,Summer,low,Medium,Drama,Drama & Mystery,Medium,True,0.2954884896997511,2017Q2,2017,Peak
130,"Action,Adventure,Family",6,161343,2015-05-22,Tomorrowland,170000000,93436322,206627518,300063840,76.50814117647059,5,Spring,Average,Long,Action,Action & Adventure,High,True,0.4334538943446168,2015Q2,2015,Non-Peak
113,"Adventure,Comedy,Drama",5,14373,2017-12-22,Father Figures,25000000,17501244,21038441,38539685,54.15874000000001,12,Winter,Average,Medium,Adventure,Adventure & Comedy,Medium,True,0.3513179985773106,2017Q4,2017,Peak
111,"Drama,Romance",6,39242,2013-12-27,Labor Day,18000000,13371528,14189810,27561338,53.118544444444446,12,Winter,Average,Medium,Drama,Drama & Romance,Low,True,0.3469112421174908,2013Q4,2013,Peak
120,Comedy,5,5875,2016-12-09,The Comedian,15000000,1658706,1658706,3317412,-77.88391999999999,12,Winter,Average,Medium,Comedy,Comedy,Low,False,-3.5215969556992017,2016Q4,2016,Peak
91,Drama,4,158,2015-05-04,Tag,28000000,54730625,77026186,131756811,370.5600392857143,5,Spring,low,Medium,Drama,Drama,Medium,True,0.787487266977037,2015Q2,2015,Non-Peak
91,Drama,4,158,2018-06-15,Tag,28000000,54730625,77026186,131756811,370.5600392857143,6,Summer,low,Medium,Drama,Drama,Medium,True,0.787487266977037,2018Q2,2018,Peak
90,"Biography,Crime,Drama",6,28703,2012-08-24,Compliance,270000,319285,830700,1149985,325.92037037037034,8,Summer,Average,Medium,Biography,Biography & Crime,Low,True,0.7652143288825506,2012Q3,2012,Non-Peak
122,"Crime,Drama,Thriller",6,67914,2014-07-25,A Most Wanted Man,15000000,17237855,36068890,53306745,255.37830000000002,7,Summer,Average,Long,Crime,Crime & Drama,Low,True,0.718609718151052,2014Q3,2014,Peak
126,"Action,Adventure,Drama",6,169054,2017-05-12,King Arthur: Legend of the Sword,175000000,39175066,139630336,178805402,2.1745154285714285,5,Spring,Average,Long,Action,Action & Adventure,High,True,0.021282365954469317,2017Q2,2017,Non-Peak
118,"Drama,Romance",6,59750,2014-10-17,The Best of Me,26000000,26766213,41059418,67825631,160.86781153846155,10,Fall,Average,Medium,Drama,Drama & Romance,Medium,True,0.6166640897155826,2014Q4,2014,Non-Peak
117,"Horror,Thriller",6,72359,2016-06-14,The Neon Demon,7500000,1333124,3559803,4892927,-34.76097333333333,6,Summer,Average,Medium,Horror,Horror & Thriller,Low,False,-0.5328248306177468,2016Q2,2016,Peak
110,"Drama,Horror,Sci-Fi",6,47492,2015-11-10,Victor Frankenstein,40000000,5775076,31124367,36899443,-7.7513925,11,Fall,Average,Medium,Drama,Drama & Horror,Medium,False,-0.0840272033374596,2015Q4,2015,Peak
88,"Drama,Horror,Thriller",4,1016,2012-12-10,The Cottage,5000000,0,1504960,1504960,-69.90079999999999,12,Winter,low,Medium,Drama,Drama & Horror,Low,False,-2.322347437805656,2012Q4,2012,Peak
123,"Action,Biography,Drama",8,393437,2013-09-27,Rush,38000000,26947624,98230839,125178463,229.41700789473686,9,Fall,High,Long,Action,Action & Biography,Medium,True,0.6964334032444542,2013Q3,2013,Non-Peak
93,"Adventure,Animation,Comedy",6,91465,2015-11-25,The Good Dinosaur,187500000,123087120,333771037,456858157,143.65768373333333,11,Fall,Average,Medium,Adventure,Adventure & Animation,High,True,0.5895881530686996,2015Q4,2015,Peak
87,Action,6,14,2017-10-14,Crossroads,12000000,37188667,57000000,94188667,684.9055583333334,10,Fall,Average,Medium,Action,Action,Low,True,0.8725961372826309,2017Q4,2017,Non-Peak
87,Action,6,14,2017-10-14,Crossroads,500000,0,0,0,-100.0,10,Fall,Average,Medium,Action,Action,Low,False,-inf,2017Q4,2017,Non-Peak
129,"Action,Comedy,Crime",6,187820,2013-04-26,Pain & Gain,26000000,49875291,81275291,131150582,404.4253153846154,4,Spring,Average,Long,Action,Action & Comedy,Medium,True,0.8017545968648465,2013Q2,2013,Non-Peak
104,"Comedy,Drama,Music",7,129884,2014-07-11,Begin Again,8000000,16170632,68838736,85009368,962.6170999999999,7,Summer,Average,Medium,Comedy,Comedy & Drama,Low,True,0.9058927246700622,2014Q3,2014,Peak
105,"Action,Adventure,Comedy",7,15372,2014-10-26,The Young and Prodigious T.S. Spivet,33000000,176847,357687,534534,-98.3802,10,Fall,Average,Medium,Action,Action & Adventure,Medium,False,-60.736016792196565,2014Q4,2014,Non-Peak
112,"Action,Adventure,Fantasy",6,540996,2013-11-08,Thor: The Dark World,150000000,206362140,644602516,850964656,467.3097706666667,11,Fall,Average,Medium,Action,Action & Adventure,High,True,0.8237294593349127,2013Q4,2013,Peak
109,"Action,Sci-Fi,Thriller",5,78287,2017-10-20,Geostorm,100000000,33700160,220796009,254496169,154.496169,10,Fall,Average,Medium,Action,Action & Sci-Fi,High,True,0.6070667767104974,2017Q4,2017,Non-Peak
112,"Comedy,Music,Romance",7,256565,2012-09-28,Pitch Perfect,17000000,65001093,116044347,181045440,964.9731764705882,9,Fall,Average,Medium,Comedy,Comedy & Music,Low,True,0.9061009214040409,2012Q3,2012,Non-Peak
97,"Action,Animation,Comedy",6,69624,2016-05-20,The Angry Birds Movie,73000000,107509366,352327887,459837253,529.9140452054795,5,Spring,Average,Medium,Action,Action & Animation,Medium,True,0.8412481817779126,2016Q2,2016,Non-Peak
95,"Adventure,Animation,Comedy",6,81010,2013-09-27,Cloudy with a Chance of Meatballs 2,78000000,119793567,274392649,394186216,405.3669435897436,9,Fall,Average,Medium,Adventure,Adventure & Animation,Medium,True,0.8021239788861617,2013Q3,2013,Non-Peak
87,"Comedy,Romance",7,8,2013-09-27,Rush,38000000,26947624,98230839,125178463,229.41700789473686,9,Fall,Average,Medium,Comedy,Comedy & Romance,Medium,True,0.6964334032444542,2013Q3,2013,Non-Peak
126,"Comedy,Drama",6,24169,2019-01-11,The Upside,37500000,108235497,119024536,227260033,506.02675466666665,1,Winter,Average,Long,Comedy,Comedy & Drama,Medium,True,0.8349907834432111,2019Q1,2019,Non-Peak
89,"Comedy,Crime,Drama",7,59229,2012-08-16,Robot & Frank,2500000,3317468,4934356,8251824,230.07296,8,Summer,Average,Medium,Comedy,Comedy & Crime,Low,True,0.6970366794056684,2012Q3,2012,Non-Peak
96,"Action,Horror",4,34,2015-03-10,Teeth and Blood,300000,0,0,0,-100.0,3,Spring,low,Medium,Action,Action & Horror,Low,False,-inf,2015Q1,2015,Non-Peak
86,"Horror,Mystery,Thriller",5,60304,2012-05-25,Chernobyl Diaries,1000000,18119640,42411721,60531361,5953.1361,5,Spring,Average,Medium,Horror,Horror & Mystery,Low,True,0.9834796379351193,2012Q2,2012,Non-Peak
87,Drama,7,17,2010-04-08,The Gift,10000000,12008642,44567606,56576248,465.76248,4,Spring,Average,Medium,Drama,Drama,Low,True,0.8232473811271472,2010Q2,2010,Non-Peak
87,Drama,7,17,2010-04-08,The Gift,5000000,43787265,58978477,102765742,1955.3148400000002,4,Spring,Average,Medium,Drama,Drama,Low,True,0.9513456536907017,2010Q2,2010,Non-Peak
87,Drama,7,17,2010-01-01,The Gift,10000000,12008642,44567606,56576248,465.76248,1,Winter,Average,Medium,Drama,Drama,Low,True,0.8232473811271472,2010Q1,2010,Non-Peak
87,Drama,7,17,2010-01-01,The Gift,5000000,43787265,58978477,102765742,1955.3148400000002,1,Winter,Average,Medium,Drama,Drama,Low,True,0.9513456536907017,2010Q1,2010,Non-Peak
87,Drama,7,17,2014-07-26,The Gift,10000000,12008642,44567606,56576248,465.76248,7,Summer,Average,Medium,Drama,Drama,Low,True,0.8232473811271472,2014Q3,2014,Peak
87,Drama,7,17,2014-07-26,The Gift,5000000,43787265,58978477,102765742,1955.3148400000002,7,Summer,Average,Medium,Drama,Drama,Low,True,0.9513456536907017,2014Q3,2014,Peak
87,Drama,7,17,2015-08-07,The Gift,10000000,12008642,44567606,56576248,465.76248,8,Summer,Average,Medium,Drama,Drama,Low,True,0.8232473811271472,2015Q3,2015,Non-Peak
87,Drama,7,17,2015-08-07,The Gift,5000000,43787265,58978477,102765742,1955.3148400000002,8,Summer,Average,Medium,Drama,Drama,Low,True,0.9513456536907017,2015Q3,2015,Non-Peak
87,Drama,7,17,2015-06-19,The Gift,10000000,12008642,44567606,56576248,465.76248,6,Summer,Average,Medium,Drama,Drama,Low,True,0.8232473811271472,2015Q2,2015,Peak
87,Drama,7,17,2015-06-19,The Gift,5000000,43787265,58978477,102765742,1955.3148400000002,6,Summer,Average,Medium,Drama,Drama,Low,True,0.9513456536907017,2015Q2,2015,Peak
89,"Comedy,Documentary",7,5081,2011-09-09,Kevin Hart: Laugh at My Pain,750000,7706436,7712436,15418872,1955.8496000000002,9,Fall,Average,Medium,Comedy,Comedy & Documentary,Low,True,0.9513583094794483,2011Q3,2011,Non-Peak
89,Horror,5,8662,2018-09-28,Hell Fest,5500000,11107431,18119231,29226662,431.3938545454546,9,Fall,Average,Medium,Horror,Horror,Low,True,0.8118156633829754,2018Q3,2018,Non-Peak
107,"Action,Crime,Sci-Fi",5,69968,2013-10-11,Machete Kills,20000000,8008161,18273009,26281170,31.40585,10,Fall,Average,Medium,Action,Action & Crime,Medium,True,0.23899887257682972,2013Q4,2013,Non-Peak
97,Comedy,6,266020,2014-05-09,Neighbors,18000000,150086800,270944428,421031228,2239.062377777778,5,Spring,Average,Medium,Comedy,Comedy,Low,True,0.9572478267574015,2014Q2,2014,Non-Peak
114,"Comedy,Crime,Drama",7,154029,2016-08-19,War Dogs,50000000,43034523,86234503,129269026,158.538052,8,Summer,Average,Medium,Comedy,Comedy & Crime,Medium,True,0.6132097413652672,2016Q3,2016,Non-Peak
92,"Comedy,Thriller",5,1238,2012-01-04,Breathless,7000000,19910002,19910002,39820004,468.8572,1,Winter,Average,Medium,Comedy,Comedy & Thriller,Low,True,0.8242089578896075,2012Q1,2012,Non-Peak
105,"Crime,Drama,Mystery",6,51915,2013-08-23,The Frozen Ground,19200000,0,5617460,5617460,-70.74239583333333,8,Summer,Average,Medium,Crime,Crime & Drama,Low,False,-2.417914858316748,2013Q3,2013,Non-Peak
127,"Biography,Drama,History",6,32263,2015-11-09,The 33,25000000,12227722,28400715,40628437,62.513748,11,Fall,Average,Long,Biography,Biography & Drama,Medium,True,0.3846674436429834,2015Q4,2015,Peak
96,"Drama,Sport",5,695,2013-09-27,Believe,3500000,890303,890303,1780606,-49.125542857142854,9,Fall,Average,Medium,Drama,Drama & Sport,Low,False,-0.9656229396059544,2013Q3,2013,Non-Peak
96,"Drama,Sport",5,695,2016-12-02,Believe,3500000,890303,890303,1780606,-49.125542857142854,12,Winter,Average,Medium,Drama,Drama & Sport,Low,False,-0.9656229396059544,2016Q4,2016,Peak
84,"Action,Crime,Drama",5,16045,2014-09-12,No Good Deed,13200000,52543632,54323210,106866842,709.5972878787878,9,Fall,Average,Medium,Action,Action & Crime,Low,True,0.8764817996586818,2014Q3,2014,Non-Peak
