movie_id,primary_title,start_year,runtime_minutes,genres,averagerating,numvotes,Unnamed: 0,genre_ids,id_x,original_language,original_title,popularity,release_date_x,title,vote_average,vote_count,id_y,release_date_y,movie,production_budget,domestic_gross,worldwide_gross
tt0401729,John Carter,2012,132.0,"Action,Adventure,Sci-Fi",6.6,241792,5197,"[28, 12, 878]",49529,en,John Carter,18.549,2012-03-09,John Carter,6.1,3338,14,"Mar 9, 2012",John Carter,"$275,000,000","$73,058,679","$282,778,100"
tt0403935,Action Jackson,2014,144.0,"Action,Thriller",3.3,2862,8246,"[28, 12, 35, 80, 18]",10117,en,Action Jackson,6.744,1988-02-12,Action Jackson,5.2,81,8,"Feb 12, 1988",Action Jackson,"$7,000,000","$20,257,000","$20,257,000"
tt0427152,Dinner for Schmucks,2010,114.0,Comedy,5.9,91546,333,[35],38778,en,Dinner for Schmucks,6.632,2010-07-30,Dinner for Schmucks,5.6,920,51,"Jul 30, 2010",Dinner for Schmucks,"$69,000,000","$73,026,337","$86,796,502"
tt0429493,The A-Team,2010,117.0,"Action,Adventure,Thriller",6.8,235256,24,"[53, 28, 12, 35, 80]",34544,en,The A-Team,17.097,2010-06-11,The A-Team,6.3,2703,32,"Jun 11, 2010",The A-Team,"$110,000,000","$77,222,099","$177,241,171"
tt0431021,The Possession,2012,92.0,"Horror,Mystery,Thriller",5.9,53649,5345,"[27, 53]",77883,en,The Possession,8.978,2012-08-31,The Possession,5.9,918,81,"Aug 31, 2012",The Possession,"$14,000,000","$49,130,588","$82,925,064"
tt0433035,Real Steel,2011,127.0,"Action,Drama,Family",7.1,283534,2513,"[28, 878, 18]",39254,en,Real Steel,14.811,2011-10-06,Real Steel,6.8,4566,31,"Oct 7, 2011",Real Steel,"$110,000,000","$85,463,309","$263,880,341"
tt0435651,The Giver,2014,97.0,"Drama,Romance,Sci-Fi",6.5,104999,11248,"[18, 878]",227156,en,The Giver,8.687,2014-08-11,The Giver,6.5,3075,2,"Aug 15, 2014",The Giver,"$25,000,000","$45,090,374","$66,540,205"
tt0435761,Toy Story 3,2010,103.0,"Adventure,Animation,Comedy",8.3,682218,7,"[16, 10751, 35]",10193,en,Toy Story 3,24.445,2010-06-17,Toy Story 3,7.7,8340,47,"Jun 18, 2010",Toy Story 3,"$200,000,000","$415,004,880","$1,068,879,522"
tt0443272,Lincoln,2012,150.0,"Biography,Drama,History",7.4,228701,5258,"[36, 18]",72976,en,Lincoln,12.693,2012-11-16,Lincoln,6.8,2261,73,"Nov 9, 2012",Lincoln,"$65,000,000","$182,207,973","$273,346,281"
tt0443465,Before We Go,2014,95.0,"Comedy,Drama,Romance",6.8,45181,14421,"[18, 10749, 35]",283350,en,Before We Go,8.233,2015-05-21,Before We Go,6.5,985,52,"Sep 4, 2015",Before We Go,"$3,000,000","$37,151","$483,938"
tt0448694,Puss in Boots,2011,90.0,"Action,Adventure,Animation",6.6,133355,2668,"[28, 12, 16, 10751, 14, 35]",417859,en,Puss in Boots,9.078,2011-10-28,Puss in Boots,6.3,1422,46,"Oct 28, 2011",Puss in Boots,"$130,000,000","$149,260,504","$554,987,477"
tt0451279,Wonder Woman,2017,141.0,"Action,Adventure,Fantasy",7.5,487527,8674,"[28, 14]",241224,en,Wonder Woman,2.841,2013-09-29,Wonder Woman,5.9,34,55,"Jun 2, 2017",Wonder Woman,"$150,000,000","$412,563,408","$821,133,378"
tt0451279,Wonder Woman,2017,141.0,"Action,Adventure,Fantasy",7.5,487527,20628,"[12, 14, 10752, 10749]",297762,en,Wonder Woman,31.618,2017-06-02,Wonder Woman,7.3,12566,55,"Jun 2, 2017",Wonder Woman,"$150,000,000","$412,563,408","$821,133,378"
tt0453562,42,2013,128.0,"Biography,Drama,Sport",7.5,77703,7989,[18],109410,en,42,11.28,2013-04-12,42,7.0,1028,22,"Apr 12, 2013",42,"$31,000,000","$95,020,213","$97,470,701"
tt0454876,Life of Pi,2012,127.0,"Adventure,Drama,Fantasy",7.9,535836,5223,"[12, 18, 28]",87827,en,Life of Pi,15.0,2012-11-21,Life of Pi,7.3,8723,88,"Nov 21, 2012",Life of Pi,"$120,000,000","$124,987,022","$620,912,003"
tt0455407,The Crazies,2010,101.0,"Horror,Thriller",6.5,104465,78,"[9648, 27, 28]",29427,en,The Crazies,12.246,2010-02-26,The Crazies,6.2,1036,36,"Feb 26, 2010",The Crazies,"$19,000,000","$39,123,589","$56,445,534"
tt0455944,The Equalizer,2014,132.0,"Action,Crime,Thriller",7.2,302302,11030,"[53, 28, 80]",156022,en,The Equalizer,28.942,2014-09-26,The Equalizer,7.2,4989,96,"Sep 26, 2014",The Equalizer,"$55,000,000","$101,530,738","$192,903,624"
tt0458339,Captain America: The First Avenger,2011,124.0,"Action,Adventure,Sci-Fi",6.9,668137,2474,"[28, 12, 878]",1771,en,Captain America: The First Avenger,25.808,2011-07-22,Captain America: The First Avenger,6.9,12810,10,"Jul 22, 2011",Captain America: The First Avenger,"$140,000,000","$176,654,505","$370,569,776"
tt0458481,Sin City: A Dame to Kill For,2014,102.0,"Crime,Thriller",6.5,140666,11047,"[80, 53]",189,en,Sin City: A Dame to Kill For,20.896,2014-08-22,Sin City: A Dame to Kill For,6.3,2210,16,"Aug 22, 2014",Sin City: A Dame to Kill For,"$65,000,000","$13,757,804","$40,650,842"
tt0464054,House at the End of the Drive,2014,91.0,"Horror,Thriller",6.5,331,12407,"[53, 27]",280381,en,House at the End of the Drive,1.4,2014-01-11,House at the End of the Drive,8.0,1,28,"Dec 31, 2014",House at the End of the Drive,"$1,400,000",$0,$0
tt0464154,Piranha 3D,2010,88.0,"Comedy,Horror",5.4,81327,95,"[35, 27]",43593,en,Piranha 3D,11.302,2010-08-20,Piranha 3D,5.3,1029,52,"Aug 20, 2010",Piranha 3D,"$24,000,000","$25,003,155","$83,660,160"
tt0466893,Margaret,2011,150.0,Drama,6.5,14708,2689,[18],44754,en,Margaret,8.747,2011-09-30,Margaret,6.3,138,27,"Sep 30, 2011",Margaret,"$14,000,000","$47,185","$623,292"
tt0470752,Ex Machina,2014,108.0,"Drama,Mystery,Sci-Fi",7.7,424542,14208,"[18, 878]",264660,en,Ex Machina,18.485,2015-04-10,Ex Machina,7.6,8026,72,"Apr 10, 2015",Ex Machina,"$13,000,000","$25,440,971","$38,358,392"
tt0471042,Tower Heist,2011,104.0,"Action,Comedy,Crime",6.2,125102,2561,"[28, 35]",59108,en,Tower Heist,12.213,2011-11-04,Tower Heist,6.0,1592,5,"Nov 4, 2011",Tower Heist,"$85,000,000","$78,046,570","$150,422,946"
tt0472181,The Smurfs,2011,103.0,"Adventure,Animation,Comedy",5.5,77577,2495,"[16, 10751, 12, 35, 14]",41513,en,The Smurfs,16.533,2011-07-29,The Smurfs,5.6,2112,20,"Jul 29, 2011",The Smurfs,"$110,000,000","$142,614,158","$563,749,323"
tt0472399,The Mechanic,2011,93.0,"Action,Crime,Thriller",6.6,141254,2524,"[28, 53, 80]",27582,en,The Mechanic,14.387,2011-01-28,The Mechanic,6.3,1676,42,"Jan 28, 2011",The Mechanic,"$42,500,000","$29,121,498","$76,347,393"
tt0475290,"Hail, Caesar!",2016,106.0,"Comedy,Drama,Music",6.3,111422,17497,"[35, 18, 9648]",270487,en,"Hail, Caesar!",12.312,2016-02-05,"Hail, Caesar!",5.9,2328,22,"Feb 5, 2016","Hail, Caesar!","$22,000,000","$30,080,225","$64,160,680"
tt0477080,Unstoppable,2010,98.0,"Action,Thriller",6.8,173019,46,"[28, 53]",44048,en,Unstoppable,14.01,2010-11-12,Unstoppable,6.4,1913,19,"Nov 12, 2010",Unstoppable,"$95,000,000","$81,562,942","$165,720,921"
tt0477080,Unstoppable,2010,98.0,"Action,Thriller",6.8,173019,10970,[99],217664,en,Unstoppable,0.6,2013-09-24,Unstoppable,1.6,4,19,"Nov 12, 2010",Unstoppable,"$95,000,000","$81,562,942","$165,720,921"
tt0478304,The Tree of Life,2011,139.0,"Drama,Fantasy",6.8,156266,2577,"[18, 14]",8967,en,The Tree of Life,11.569,2011-05-27,The Tree of Life,6.6,1730,24,"May 27, 2011",The Tree of Life,"$35,000,000","$13,305,665","$61,721,826"
tt0478970,Ant-Man,2015,117.0,"Action,Adventure,Comedy",7.3,501213,14171,"[878, 28, 12]",102899,en,Ant-Man,32.715,2015-07-17,Ant-Man,7.1,11949,43,"Jul 17, 2015",Ant-Man,"$130,000,000","$180,202,163","$518,858,449"
tt0479997,Season of the Witch,2011,95.0,"Action,Adventure,Fantasy",5.4,85777,2554,"[12, 14, 28]",23047,en,Season of the Witch,12.535,2011-01-07,Season of the Witch,5.3,1352,89,"Jan 7, 2011",Season of the Witch,"$40,000,000","$24,827,228","$91,126,600"
tt0480255,The Losers,2010,97.0,"Action,Adventure,Crime",6.4,83876,126,"[28, 12, 80, 9648, 53]",34813,en,The Losers,10.202,2010-04-23,The Losers,6.2,844,44,"Apr 23, 2010",The Losers,"$25,000,000","$23,591,432","$29,863,840"
tt0480687,Hall Pass,2011,105.0,"Comedy,Romance",5.9,113775,2636,"[35, 10749]",48988,en,Hall Pass,9.984,2011-02-25,Hall Pass,5.5,1009,57,"Feb 25, 2011",Hall Pass,"$68,000,000","$45,060,734","$87,173,475"
tt0481499,The Croods,2013,98.0,"Action,Adventure,Animation",7.2,176699,7914,"[28, 12, 16, 35, 10751, 14]",49519,en,The Croods,16.29,2013-03-22,The Croods,6.8,3873,26,"Mar 22, 2013",The Croods,"$135,000,000","$187,168,425","$573,068,425"
tt0482461,Barry Munday,2010,95.0,"Comedy,Drama,Romance",5.9,3846,439,"[35, 18, 10749]",44594,en,Barry Munday,5.141,2010-03-13,Barry Munday,6.0,37,61,"Oct 1, 2010",Barry Munday,"$3,000,000",$0,$0
tt0485985,Red Tails,2012,125.0,"Action,Adventure,Drama",5.9,31815,5300,"[18, 28, 12, 36, 10752]",72431,en,Red Tails,10.247,2012-01-11,Red Tails,6.0,256,61,"Jan 20, 2012",Red Tails,"$58,000,000","$49,876,377","$50,365,498"
tt0490215,Silence,2016,161.0,"Adventure,Drama,History",7.2,85242,17546,"[18, 36]",68730,en,Silence,10.617,2016-12-23,Silence,7.1,1560,42,"Dec 23, 2016",Silence,"$46,500,000","$7,100,177","$23,726,626"
tt0490215,Silence,2016,161.0,"Adventure,Drama,History",7.2,85242,20828,"[18, 36]",68730,en,Silence,10.617,2016-12-23,Silence,7.1,1560,42,"Dec 23, 2016",Silence,"$46,500,000","$7,100,177","$23,726,626"
tt0491152,Something Borrowed,2011,112.0,"Comedy,Drama,Romance",5.9,54314,2777,"[35, 18, 10749]",49022,en,Something Borrowed,7.567,2011-05-05,Something Borrowed,6.1,591,72,"May 6, 2011",Something Borrowed,"$35,000,000","$39,046,489","$65,084,116"
tt0491203,Tulip Fever,2017,105.0,"Drama,History,Romance",6.2,15037,20866,"[18, 10749]",257785,en,Tulip Fever,9.89,2017-08-25,Tulip Fever,6.4,307,8,"Sep 1, 2017",Tulip Fever,"$25,000,000","$2,455,635","$6,792,768"
tt0492389,Furry Vengeance,2010,92.0,"Comedy,Family",3.8,14700,156,"[35, 10751]",35169,en,Furry Vengeance,9.45,2010-04-02,Furry Vengeance,4.6,283,17,"Apr 30, 2010",Furry Vengeance,"$35,000,000","$17,630,465","$39,340,177"
tt0493949,Ramona and Beezus,2010,103.0,"Adventure,Comedy,Family",6.6,16086,283,"[35, 10751]",38843,en,Ramona and Beezus,7.442,2010-07-23,Ramona and Beezus,6.3,460,60,"Jul 23, 2010",Ramona and Beezus,"$15,000,000","$26,167,002","$27,469,621"
tt0498381,Rings,2017,102.0,"Drama,Horror,Mystery",4.5,34151,20738,[27],14564,en,Rings,13.53,2017-02-03,Rings,4.9,1785,38,"Feb 3, 2017",Rings,"$25,000,000","$27,793,018","$82,917,283"
tt0763831,A Thousand Words,2012,91.0,"Comedy,Drama",5.9,36387,5399,"[18, 35]",72358,en,A Thousand Words,8.017,2012-03-08,A Thousand Words,6.1,685,1,"Mar 9, 2012",A Thousand Words,"$40,000,000","$18,450,127","$20,790,486"
tt0770703,What's Your Number?,2011,106.0,"Comedy,Romance",6.1,67922,2612,"[35, 10749]",63492,en,What's Your Number?,10.391,2011-09-30,What's Your Number?,6.4,1271,24,"Sep 30, 2011",What's Your Number?,"$20,000,000","$14,011,084","$30,163,785"
tt0770802,Samsara,2011,102.0,"Documentary,Music",8.5,29725,5573,"[18, 99]",89708,en,Samsara,6.015,2012-08-22,Samsara,8.2,276,18,"Aug 24, 2012",Samsara,"$4,000,000","$2,672,413","$5,966,671"
tt0770828,Man of Steel,2013,143.0,"Action,Adventure,Sci-Fi",7.1,647288,7885,"[28, 12, 14, 878]",49521,en,Man of Steel,27.667,2013-06-14,Man of Steel,6.5,9758,29,"Jun 14, 2013",Man of Steel,"$225,000,000","$291,045,518","$667,999,518"
tt0775489,The Illusionist,2010,80.0,"Animation,Drama",7.5,31734,215,"[16, 18]",41201,fr,L'illusionniste,8.404,2010-12-25,The Illusionist,7.4,280,22,"Aug 18, 2006",The Illusionist,"$16,500,000","$39,868,642","$83,792,062"
tt0780504,Drive,2011,100.0,"Crime,Drama",7.8,521495,2502,"[18, 28, 53, 80]",64690,en,Drive,15.875,2011-09-16,Drive,7.5,6737,36,"Sep 16, 2011",Drive,"$15,000,000","$35,060,689","$81,357,930"
tt0780653,The Wolfman,2010,103.0,"Drama,Fantasy,Horror",5.8,97873,45,[27],7978,en,The Wolfman,14.03,2010-02-12,The Wolfman,5.7,1009,91,"Feb 12, 2010",The Wolfman,"$150,000,000","$62,189,884","$142,634,358"
tt0787474,The Boxtrolls,2014,96.0,"Adventure,Animation,Comedy",6.8,50763,11134,"[16, 35, 10751, 14]",170687,en,The Boxtrolls,11.219,2014-09-26,The Boxtrolls,6.7,1016,94,"Sep 26, 2014",The Boxtrolls,"$60,000,000","$50,837,305","$111,946,251"
tt0787524,The Man Who Knew Infinity,2015,108.0,"Biography,Drama",7.2,43575,17663,[18],353326,en,The Man Who Knew Infinity,8.76,2016-04-29,The Man Who Knew Infinity,7.2,699,67,"Apr 29, 2016",The Man Who Knew Infinity,"$10,000,000","$3,877,922","$12,382,122"
tt0790628,The Incredible Burt Wonderstone,2013,100.0,"Adventure,Comedy,Fantasy",5.9,67549,8045,[35],124459,en,The Incredible Burt Wonderstone,9.362,2013-03-15,The Incredible Burt Wonderstone,5.4,920,7,"Mar 15, 2013",The Incredible Burt Wonderstone,"$32,000,000","$22,537,881","$27,392,609"
tt0790636,Dallas Buyers Club,2013,117.0,"Biography,Drama",8.0,402462,7970,"[18, 36]",152532,en,Dallas Buyers Club,12.389,2013-11-22,Dallas Buyers Club,7.9,4961,73,"Nov 1, 2013",Dallas Buyers Club,"$5,000,000","$27,298,285","$60,611,845"
tt0790636,Dallas Buyers Club,2013,117.0,"Biography,Drama",8.0,402462,11112,"[18, 36]",152532,en,Dallas Buyers Club,12.389,2013-11-22,Dallas Buyers Club,7.9,4961,73,"Nov 1, 2013",Dallas Buyers Club,"$5,000,000","$27,298,285","$60,611,845"
tt0790724,Jack Reacher,2012,130.0,"Action,Crime,Thriller",7.0,284547,5198,"[80, 18, 53, 28]",75780,en,Jack Reacher,18.312,2012-12-21,Jack Reacher,6.4,4155,68,"Dec 21, 2012",Jack Reacher,"$60,000,000","$80,070,736","$217,370,736"
tt0790736,R.I.P.D.,2013,96.0,"Action,Adventure,Comedy",5.6,109078,7889,"[14, 28, 35, 80]",49524,en,R.I.P.D.,21.377,2013-07-19,R.I.P.D.,5.6,2047,55,"Jul 19, 2013",R.I.P.D.,"$130,000,000","$33,618,855","$79,076,678"
tt0800320,Clash of the Titans,2010,106.0,"Action,Adventure,Fantasy",5.8,256176,34,"[12, 14, 28]",18823,en,Clash of the Titans,15.574,2010-04-02,Clash of the Titans,5.7,3714,72,"Apr 1, 2010",Clash of the Titans,"$125,000,000","$163,214,888","$493,214,888"
tt0800320,Clash of the Titans,2010,106.0,"Action,Adventure,Fantasy",5.8,256176,34,"[12, 14, 28]",18823,en,Clash of the Titans,15.574,2010-04-02,Clash of the Titans,5.7,3714,51,"Jun 12, 1981",Clash of the Titans,"$15,000,000","$30,000,000","$44,400,000"
tt0800369,Thor,2011,115.0,"Action,Adventure,Fantasy",7.0,683264,2468,"[12, 14, 28]",10195,en,Thor,38.068,2011-05-06,Thor,6.7,12764,70,"May 6, 2011",Thor,"$150,000,000","$181,030,624","$449,326,618"
tt0803096,Warcraft,2016,123.0,"Action,Adventure,Fantasy",6.9,225557,17400,"[28, 12, 14]",68735,en,Warcraft,21.464,2016-06-10,Warcraft,6.3,4071,46,"Jun 10, 2016",Warcraft,"$160,000,000","$47,225,655","$425,522,281"
tt0804497,It's Kind of a Funny Story,2010,101.0,"Comedy,Drama,Romance",7.1,125583,135,"[35, 18]",43923,en,It's Kind of a Funny Story,10.01,2010-10-08,It's Kind of a Funny Story,7.0,1324,1,"Oct 8, 2010",It's Kind of a Funny Story,"$8,000,000","$6,363,628","$6,632,950"
tt0804509,The Mule,2013,100.0,"Comedy,Drama",6.2,653,11518,"[80, 35]",253272,en,The Mule,6.161,2014-03-10,The Mule,6.4,77,100,"Dec 14, 2018",The Mule,"$50,000,000","$103,804,407","$170,857,676"
tt0804509,The Mule,2013,100.0,"Comedy,Drama",6.2,653,23832,"[80, 18, 53]",504172,en,The Mule,33.83,2018-12-14,The Mule,6.5,1584,100,"Dec 14, 2018",The Mule,"$50,000,000","$103,804,407","$170,857,676"
tt0808510,Tooth Fairy,2010,101.0,"Comedy,Family,Fantasy",5.0,37939,68,"[35, 10751, 14]",23023,en,Tooth Fairy,12.65,2010-01-22,Tooth Fairy,5.3,1058,23,"Jan 22, 2010",Tooth Fairy,"$48,000,000","$60,022,256","$112,610,386"
tt0810913,Jack and Jill,2011,91.0,Comedy,3.3,71361,2585,[35],71880,en,Jack and Jill,11.277,2011-11-11,Jack and Jill,4.1,1124,11,"Nov 11, 2011",Jack and Jill,"$79,000,000","$74,158,157","$150,519,217"
tt0810922,Take Me Home Tonight,2011,97.0,"Comedy,Drama,Romance",6.3,48393,2583,"[35, 18, 10749]",50725,en,Take Me Home Tonight,11.321,2011-03-04,Take Me Home Tonight,6.1,339,48,"Mar 4, 2011",Take Me Home Tonight,"$19,000,000","$6,928,068","$7,576,604"
tt0814255,Percy Jackson & the Olympians: The Lightning Thief,2010,118.0,"Adventure,Family,Fantasy",5.9,165108,5,"[12, 14, 10751]",32657,en,Percy Jackson & the Olympians: The Lightning Thief,26.691,2010-02-11,Percy Jackson & the Olympians: The Lightning Thief,6.1,4229,17,"Feb 12, 2010",Percy Jackson & the Olympians: The Lightning Thief,"$95,000,000","$88,768,303","$223,050,874"
tt0815236,She's Out of My League,2010,104.0,"Comedy,Romance",6.4,117245,256,"[35, 10749]",34016,en,She's Out of My League,7.775,2010-03-12,She's Out of My League,6.1,970,62,"Mar 12, 2010",She's Out of My League,"$20,000,000","$32,010,860","$48,680,977"
tt0816442,The Book Thief,2013,131.0,"Drama,War",7.6,119023,8062,[18],203833,en,The Book Thief,9.034,2013-11-08,The Book Thief,7.5,2788,41,"Nov 8, 2013",The Book Thief,"$19,000,000","$21,488,481","$76,086,711"
tt0816462,Conan the Barbarian,2011,113.0,"Action,Adventure,Fantasy",5.2,90834,2492,"[12, 14, 28]",37430,en,Conan the Barbarian,17.046,2011-08-19,Conan the Barbarian,5.2,1024,76,"Aug 19, 2011",Conan the Barbarian,"$90,000,000","$21,295,021","$63,356,133"
tt0816462,Conan the Barbarian,2011,113.0,"Action,Adventure,Fantasy",5.2,90834,2492,"[12, 14, 28]",37430,en,Conan the Barbarian,17.046,2011-08-19,Conan the Barbarian,5.2,1024,44,"May 14, 1982",Conan the Barbarian,"$20,000,000","$38,264,085","$79,114,085"
tt0816692,Interstellar,2014,169.0,"Adventure,Drama,Sci-Fi",8.6,1299334,11032,"[12, 18, 878]",157336,en,Interstellar,28.44,2014-11-05,Interstellar,8.2,18597,32,"Nov 5, 2014",Interstellar,"$165,000,000","$188,017,894","$666,379,375"
tt0816711,World War Z,2013,116.0,"Action,Adventure,Horror",7.0,553751,7935,"[28, 18, 27, 878, 53]",72190,en,World War Z,14.582,2013-06-21,World War Z,6.7,9132,69,"Jun 21, 2013",World War Z,"$190,000,000","$202,359,711","$531,514,650"
tt0817177,Flipped,2010,90.0,"Comedy,Drama,Romance",7.7,74937,145,"[10749, 18]",43949,en,Flipped,9.781,2010-08-06,Flipped,7.4,859,22,"Aug 6, 2010",Flipped,"$14,000,000","$1,755,212","$4,289,993"
tt0817177,Flipped,2010,90.0,"Comedy,Drama,Romance",7.7,74937,15898,"[18, 53]",380018,en,Flipped,0.962,2015-12-15,Flipped,7.0,2,22,"Aug 6, 2010",Flipped,"$14,000,000","$1,755,212","$4,289,993"
tt0817230,Valentine's Day,2010,125.0,"Comedy,Romance",5.7,107171,99,"[35, 10749]",32856,en,Valentine's Day,11.187,2010-02-11,Valentine's Day,5.8,1907,70,"Feb 12, 2010",Valentine's Day,"$52,000,000","$110,485,654","$217,569,328"
tt0822847,Priest,2011,87.0,"Action,Adventure,Fantasy",5.7,108320,2507,"[14, 27]",38321,en,Priest,15.318,2011-05-13,Priest,5.5,1157,29,"May 13, 2011",Priest,"$60,000,000","$29,136,626","$84,154,026"
tt0829150,Dracula Untold,2014,92.0,"Action,Drama,Fantasy",6.3,164829,11029,"[27, 28, 18, 14, 10752]",49017,en,Dracula Untold,29.043,2014-10-03,Dracula Untold,6.2,3719,21,"Oct 10, 2014",Dracula Untold,"$70,000,000","$55,991,880","$220,241,723"
tt0831387,Godzilla,2014,123.0,"Action,Adventure,Sci-Fi",6.4,350687,11041,"[28, 18, 878]",124905,en,Godzilla,24.982,2014-05-16,Godzilla,6.1,5053,41,"May 16, 2014",Godzilla,"$160,000,000","$200,676,069","$529,076,069"
tt0831387,Godzilla,2014,123.0,"Action,Adventure,Sci-Fi",6.4,350687,11041,"[28, 18, 878]",124905,en,Godzilla,24.982,2014-05-16,Godzilla,6.1,5053,74,"May 19, 1998",Godzilla,"$125,000,000","$136,314,294","$376,000,000"
tt0837562,Hotel Transylvania,2012,91.0,"Animation,Comedy,Family",7.1,204571,5220,"[16, 35, 10751, 14]",76492,en,Hotel Transylvania,15.318,2012-09-28,Hotel Transylvania,6.9,5013,96,"Sep 28, 2012",Hotel Transylvania,"$85,000,000","$148,313,048","$378,505,812"
tt0840361,The Town,2010,125.0,"Crime,Drama,Thriller",7.6,322524,52,"[80, 18, 53]",23168,en,The Town,13.476,2010-09-17,The Town,7.1,2386,92,"Sep 17, 2010",The Town,"$37,000,000","$92,186,262","$152,566,881"
tt0842926,The Kids Are All Right,2010,106.0,"Comedy,Drama,Romance",7.0,120656,211,"[35, 18]",39781,en,The Kids Are All Right,8.426,2010-07-09,The Kids Are All Right,6.6,854,87,"Jul 9, 2010",The Kids Are All Right,"$4,000,000","$20,811,365","$36,275,469"
tt0848228,The Avengers,2012,143.0,"Action,Adventure,Sci-Fi",8.1,1183655,5179,"[878, 28, 12]",24428,en,The Avengers,50.289,2012-05-04,The Avengers,7.6,19673,27,"May 4, 2012",The Avengers,"$225,000,000","$623,279,547","$1,517,935,897"
tt0848228,The Avengers,2012,143.0,"Action,Adventure,Sci-Fi",8.1,1183655,5179,"[878, 28, 12]",24428,en,The Avengers,50.289,2012-05-04,The Avengers,7.6,19673,35,"Aug 14, 1998",The Avengers,"$60,000,000","$23,385,416","$48,585,416"
tt0848537,Epic,2013,102.0,"Adventure,Animation,Family",6.7,95318,7941,"[16, 12, 10751, 14]",116711,en,Epic,13.995,2013-05-24,Epic,6.4,1670,77,"May 24, 2013",Epic,"$100,000,000","$107,518,682","$262,794,441"
tt0850709,Risen,2010,121.0,"Biography,Drama",5.3,182,17570,"[18, 36]",335778,en,Risen,10.089,2016-02-18,Risen,5.8,433,48,"Feb 19, 2016",Risen,"$20,000,000","$36,880,033","$46,255,763"
tt0857190,The Sweeney,2012,112.0,"Action,Crime,Drama",6.1,18095,8275,"[28, 80]",116613,en,The Sweeney,6.4,2013-03-01,The Sweeney,5.9,142,53,"Mar 1, 2013",The Sweeney,"$4,500,000","$26,345","$8,000,366"
tt0864835,Mr. Peabody & Sherman,2014,92.0,"Adventure,Animation,Comedy",6.8,57277,11108,"[16, 12, 10751]",82703,en,Mr. Peabody & Sherman,12.813,2014-03-07,Mr. Peabody & Sherman,6.6,1357,1,"Mar 7, 2014",Mr. Peabody & Sherman,"$145,000,000","$111,506,430","$269,806,430"
tt0872230,My Soul to Take,2010,107.0,"Horror,Mystery,Thriller",4.8,18381,143,"[18, 27, 9648, 53]",43931,en,My Soul to Take,9.808,2010-10-08,My Soul to Take,5.4,247,68,"Oct 8, 2010",My Soul to Take,"$25,000,000","$14,744,435","$16,727,470"
tt0873886,Red State,2011,88.0,"Action,Crime,Horror",6.2,59266,2758,"[27, 28, 53]",48572,en,Red State,7.816,2011-09-23,Red State,6.1,472,22,"Sep 23, 2011",Red State,"$4,000,000","$1,065,429","$1,983,596"
tt0878835,Please Give,2010,87.0,"Comedy,Drama",6.6,10652,385,"[35, 18]",40247,en,Please Give,5.945,2010-01-22,Please Give,6.3,81,15,"Apr 30, 2010",Please Give,"$3,000,000","$4,033,574","$4,570,178"
tt0879870,Eat Pray Love,2010,133.0,"Drama,Romance",5.8,77709,136,[18],38167,en,Eat Pray Love,9.991,2010-08-12,Eat Pray Love,6.0,1208,67,"Aug 13, 2010",Eat Pray Love,"$60,000,000","$80,574,010","$206,598,789"
tt0881320,Sanctum,2011,108.0,"Adventure,Drama,Thriller",5.9,51318,2793,"[28, 53]",48340,en,Sanctum,7.457,2011-02-04,Sanctum,5.9,515,45,"Feb 4, 2011",Sanctum,"$30,000,000","$23,209,310","$108,957,098"
tt0882977,Snitch,2013,112.0,"Action,Drama,Thriller",6.5,78142,5149,[],295180,en,Snitch,0.6,2011-01-01,Snitch,1.0,1,26,"Feb 22, 2013",Snitch,"$15,000,000","$42,930,462","$57,907,734"
tt0882977,Snitch,2013,112.0,"Action,Drama,Thriller",6.5,78142,5149,[],295180,en,Snitch,0.6,2011-01-01,Snitch,1.0,1,52,"Dec 31, 2012",Snitch,"$850,000",$0,$0
tt0882977,Snitch,2013,112.0,"Action,Drama,Thriller",6.5,78142,7908,"[53, 18]",134411,en,Snitch,16.673,2013-02-22,Snitch,5.9,1493,26,"Feb 22, 2013",Snitch,"$15,000,000","$42,930,462","$57,907,734"
tt0882977,Snitch,2013,112.0,"Action,Drama,Thriller",6.5,78142,7908,"[53, 18]",134411,en,Snitch,16.673,2013-02-22,Snitch,5.9,1493,52,"Dec 31, 2012",Snitch,"$850,000",$0,$0
tt0884732,The Wedding Ringer,2015,101.0,Comedy,6.7,66893,14230,[35],252838,en,The Wedding Ringer,15.876,2015-01-16,The Wedding Ringer,6.5,961,73,"Jan 16, 2015",The Wedding Ringer,"$23,000,000","$64,460,211","$80,171,596"
tt0889573,The Switch,2010,101.0,"Comedy,Drama,Romance",6.1,90661,260,"[35, 10749, 18]",41210,en,The Switch,7.745,2010-08-20,The Switch,6.1,1008,39,"Aug 20, 2010",The Switch,"$19,000,000","$27,758,465","$49,858,465"
tt0892318,Letters to Juliet,2010,105.0,"Adventure,Comedy,Drama",6.6,86137,162,"[35, 18, 10749]",37056,en,Letters to Juliet,9.394,2010-05-14,Letters to Juliet,6.9,1706,89,"May 14, 2010",Letters to Juliet,"$30,000,000","$53,032,453","$82,148,538"
tt0892769,How to Train Your Dragon,2010,98.0,"Action,Adventure,Animation",8.1,611299,1,"[14, 12, 16, 10751]",10191,en,How to Train Your Dragon,28.734,2010-03-26,How to Train Your Dragon,7.7,7610,30,"Mar 26, 2010",How to Train Your Dragon,"$165,000,000","$217,581,232","$494,870,992"
